occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship
"HJO192","Galium trifidum","Galium trifidum L.","2913365","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Galium","Galium trifidum","Galium trifidum","L."
"HJO193","Carex obnupta","Carex obnupta L.H.Bailey","2722793","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex obnupta","Carex obnupta","L.H.Bailey"
"HJO194","Equisetum arvense","Equisetum arvense L.","7924597","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","Equisetum","Equisetum arvense","Equisetum arvense","L."
"HJO195","Veronica scutellata","Veronica scutellata L.","3172072","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica scutellata","Veronica scutellata","L."
"HJO196","Goodyera oblongifolia","Goodyera oblongifolia Raf.","2840754","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Goodyera","Goodyera oblongifolia","Goodyera oblongifolia","Raf."
"HJO197","Moehringia macrophylla","Moehringia macrophylla (Hook.) Fenzl","3085376","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Moehringia","Moehringia macrophylla","Moehringia macrophylla","(Hook.) Fenzl"
"HJO198","Arabis hirsuta","Arabis hirsuta (L.) Scop.","9202524","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabis","Arabis hirsuta","Arabis hirsuta","(L.) Scop."
"HJO199","Leymus mollis","Leymus mollis (Trin.) Pilg.","2706373","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Leymus","Leymus mollis","Leymus mollis","(Trin.) Pilg."
"HJO2","Poa annua","Poa annua L.","2704179","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Poa","Poa annua","Poa annua","L."
"HJO20","Bellis perennis","Bellis perennis L.","3117424","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bellis","Bellis perennis","Bellis perennis","L."
"HJO200","Plectritis congesta","Plectritis congesta (Lindl.) DC.","2888738","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Valeriana","Valeriana congesta","Plectritis congesta","(Lindl.) DC."
"HJO201","Sedum lanceolatum","Sedum lanceolatum Torr.","5362021","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum lanceolatum","Sedum lanceolatum","Torr."
"HJO202","Vicia americana","Vicia americana Muhl. ex Willd.","2975204","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia americana","Vicia americana","Muhl. ex Willd."
"HJO203","Camassia leichtlinii","Camassia leichtlinii (Baker) S.Watson","2769069","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia leichtlinii","Camassia leichtlinii","(Baker) S.Watson"
"HJO204","Toxicoscordion venenosum","Toxicoscordion venenosum (S.Watson) Rydb.","2741783","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","Toxicoscordion venenosum","(S.Watson) Rydb."
"HJO205","Silene coronaria","Silene coronaria (L.) Clairv.","5384741","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene coronaria","Silene coronaria","(L.) Clairv."
"HJO206","Neottia cordata","Neottia cordata (L.) Rich.","2816213","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Neottia","Neottia cordata","Neottia cordata","(L.) Rich."
"HJO207","Vinca major","Vinca major L.","3169708","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Vinca","Vinca major","Vinca major","L."
"HJO208","Sedum album","Sedum album L.","5362008","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum album","Sedum album","L."
"HJO209","Santolina chamaecyparissus","Santolina chamaecyparissus L.","3125933","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Santolina","Santolina chamaecyparissus","Santolina chamaecyparissus","L."
"HJO21","Matricaria discoidea","Matricaria discoidea DC.","3103791","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Matricaria","Matricaria discoidea","Matricaria discoidea","DC."
"HJO210","Hypericum calycinum","Hypericum calycinum L.","3189497","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Hypericaceae","Hypericum","Hypericum calycinum","Hypericum calycinum","L."
"HJO211","Cytisus scoparius","Cytisus scoparius (L.) Link","5354656","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Cytisus","Cytisus scoparius","Cytisus scoparius","(L.) Link"
"HJO213","Artemisia campestris","Artemisia campestris L.","3121461","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia campestris","Artemisia campestris","L."
"HJO214","Trifolium macraei","Trifolium macraei Hook. & Arn.","5359126","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium macraei","Trifolium macraei","Hook. & Arn."
"HJO216","Sedum","Sedum L.","5361975","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum",,"Sedum","L."
"HJO217","Papaver orientale","Papaver orientale L.","2888437","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","Papaver","Papaver orientale","Papaver orientale","L."
"HJO218","Papaver somniferum","Papaver somniferum L.","2888439","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","Papaver","Papaver somniferum","Papaver somniferum","L."
"HJO219","Calendula","Calendula L.","3104843","EXACT","92","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Calendula",,"Calendula","L."
"HJO22","Pseudotsuga menziesii","Pseudotsuga menziesii (Mirb.) Franco","2685796","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","Pseudotsuga menziesii","(Mirb.) Franco"
"HJO220","Oenothera","Oenothera L.","3188799","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera",,"Oenothera","L."
"HJO222","Juncus acuminatus","Juncus acuminatus Michx.","2701323","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus acuminatus","Juncus acuminatus","Michx."
"HJO226","Persicaria amphibia emersa","Persicaria amphibia var. emersa (Michx.) J.C.Hickman","4037007","EXACT","98","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Persicaria","Persicaria amphibia","Persicaria amphibia emersa","(Michx.) J.C.Hickman"
"HJO227","Hippuris vulgaris","Hippuris vulgaris L.","5372503","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Hippuris","Hippuris vulgaris","Hippuris vulgaris","L."
"HJO228","Lycopus","Lycopus L.","2927122","EDITED","99","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Lycopus",,"Lycopus",
"HJO229","Juncus balticus filiformis","Juncus balticus × filiformis","10572644","EDITED","69","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus balticus × filiformis","Juncus balticus × filiformis",
"HJO23","Sedum spathulifolium","Sedum spathulifolium Hook.","5362046","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum spathulifolium","Sedum spathulifolium","Hook."
"HJO230","Crataegus douglasii","Crataegus douglasii Lindl.","3013580","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Crataegus","Crataegus douglasii","Crataegus douglasii","Lindl."
"HJO231","Eschscholzia californica","Eschscholzia californica Cham.","2888380","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica","Eschscholzia californica","Cham."
"HJO232","Conioselinum gmelinii","Conioselinum gmelinii (Cham. & Schltdl.) J.M.Coult. & Rose","7805048","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Conioselinum","Conioselinum gmelinii","Conioselinum gmelinii","(Cham. & Schltdl.) J.M.Coult. & Rose"
"HJO234","Anagallis arvensis","Anagallis arvensis L.","3169305","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Lysimachia","Lysimachia arvensis","Anagallis arvensis","L."
"HJO235","Festuca myuros","Festuca myuros L.","2702727","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Festuca","Festuca myuros","Festuca myuros","L."
"HJO24","Juniperus scopulorum","Juniperus scopulorum Sarg.","2684773","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus scopulorum","Juniperus scopulorum","Sarg."
"HJO240","Symphoricarpos albus","Symphoricarpos albus (L.) K.Koch","8012439","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos albus","Symphoricarpos albus","(L.) K.Koch"
"HJO241","Rosa gymnocarpa","Rosa gymnocarpa Nutt. ex Torr. & A.Gray","3003240","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rosa","Rosa gymnocarpa","Rosa gymnocarpa","Nutt. ex Torr. & A.Gray"
"HJO243","Rubus leucodermis","Rubus leucodermis Douglas ex Hook.","8110785","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus leucodermis","Rubus leucodermis","Douglas ex Hook."
"HJO244","Heuchera micrantha","Heuchera micrantha Douglas","8365087","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Heuchera","Heuchera micrantha","Heuchera micrantha","Douglas"
"HJO246","Elymus glaucus","Elymus glaucus Buckley","5290269","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Elymus","Elymus glaucus","Elymus glaucus","Buckley"
"HJO248","Lonicera hispidula","Lonicera hispidula (Lindl.) Douglas ex Lindl.","7532185","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera hispidula","Lonicera hispidula","(Lindl.) Douglas ex Lindl."
"HJO25","Lonicera ciliosa","Lonicera ciliosa (Pursh) Poir.","8135635","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera ciliosa","Lonicera ciliosa","(Pursh) Poir."
"HJO250","Gaultheria shallon","Gaultheria shallon Pursh","2882758","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Gaultheria","Gaultheria shallon","Gaultheria shallon","Pursh"
"HJO251","Salix scouleriana","Salix scouleriana Barratt","7587287","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix","Salix scouleriana","Salix scouleriana","Barratt"
"HJO253","Plantago maritima","Plantago maritima L.","3189755","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago maritima","Plantago maritima","L."
"HJO258","Amelanchier alnifolia","Amelanchier alnifolia (Nutt.) Nutt.","8168485","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Amelanchier","Amelanchier alnifolia","Amelanchier alnifolia","(Nutt.) Nutt."
"HJO260","Madia madioides","Madia madioides (Nutt.) Greene","3130716","EXACT","97","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Anisocarpus","Anisocarpus madioides","Madia madioides","(Nutt.) Greene"
"HJO262","Bromus vulgaris","Bromus vulgaris (Hook.) Shear","2703655","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","Bromus vulgaris","Bromus vulgaris","(Hook.) Shear"
"HJO263","Thuja plicata","Thuja plicata Donn ex D.Don","2684171","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Thuja","Thuja plicata","Thuja plicata","Donn ex D.Don"
"HJO265","Berberis nervosa","Berberis nervosa Pursh","3033877","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","Mahonia","Mahonia nervosa","Berberis nervosa","Pursh"
"HJO266","Plantago lanceolata","Plantago lanceolata L.","8208358","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata","Plantago lanceolata","L."
"HJO267","Platanthera elegans","Platanthera elegans Lindl.","2797001","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Platanthera","Platanthera elegans","Platanthera elegans","Lindl."
"HJO268","Hordeum brachyantherum","Hordeum brachyantherum Nevski","2706066","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Hordeum","Hordeum brachyantherum","Hordeum brachyantherum","Nevski"
"HJO269","Cerastium arvense","Cerastium arvense L.","3085433","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium arvense","Cerastium arvense","L."
"HJO27","Filago germanica","Filago germanica L.","7533148","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","Filago germanica","Filago germanica","L."
"HJO270","Cerastium viscosum","Cerastium viscosum L.","7877609","EDITED","97","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium glomeratum","Cerastium viscosum",
"HJO271","Fritillaria lanceolata","Fritillaria Tourn. ex L.","2752152","EDITED","97","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae","Fritillaria",,"Fritillaria","Tourn. ex L."
"HJO272","Festuca rubra","Festuca rubra L.","2704922","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Festuca","Festuca rubra","Festuca rubra","L."
"HJO273","Luzula campestris","Luzula campestris (L.) DC.","2700828","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Luzula","Luzula campestris","Luzula campestris","(L.) DC."
"HJO275","Lysimachia latifolia","Lysimachia latifolia (Hook.) Cholewa","8072937","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Lysimachia","Lysimachia latifolia","Lysimachia latifolia","(Hook.) Cholewa"
"HJO276","Polypodium glycyrrhiza","Polypodium glycyrrhiza D.C.Eaton","5274957","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Polypodium","Polypodium glycyrrhiza","Polypodium glycyrrhiza","D.C.Eaton"
"HJO277","Festuca occidentalis","Festuca occidentalis Hook.","2705003","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Festuca","Festuca occidentalis","Festuca occidentalis","Hook."
"HJO278","Trisetum canescens","Trisetum canescens Buckley","2704375","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Trisetum","Trisetum canescens","Trisetum canescens","Buckley"
"HJO279","Rubus ursinus","Rubus ursinus Cham. & Schltdl.","2990646","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus ursinus","Rubus ursinus","Cham. & Schltdl."
"HJO282","Polystichum munitum","Polystichum munitum (Kaulf.) C.Presl","2651122","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum","Polystichum munitum","(Kaulf.) C.Presl"
"HJO283","Hieracium albiflorum","Hieracium albiflorum Hook.","3136067","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hieracium","Hieracium albiflorum","Hieracium albiflorum","Hook."
"HJO284","Elymus repens","Elymus repens (L.) Gould","5290299","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Elymus","Elymus repens","Elymus repens","(L.) Gould"
"HJO285","Achillea millefolium","Achillea millefolium L.","3120060","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium","Achillea millefolium","L."
"HJO286","Orobanche uniflorum","Orobanche uniflora L.","3173293","EDITED","96","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon","Aphyllon uniflorum","Orobanche uniflora","L."
"HJO287","Bromus hordeaceus","Bromus hordeaceus L.","2703777","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","Bromus hordeaceus","Bromus hordeaceus","L."
"HJO288","Trifolium willdenovii","Trifolium willdenovii Spreng.","5358922","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium willdenovii","Trifolium willdenovii","Spreng."
"HJO289","Egeria densa","Egeria densa Planch.","5329260","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","Elodea","Elodea densa","Egeria densa","Planch."
"HJO290","Potamogeton richardsonii","Potamogeton richardsonii (A.Benn.) Rydb.","5301198","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton richardsonii","Potamogeton richardsonii","(A.Benn.) Rydb."
"HJO291","Potamogeton praelongus","Potamogeton praelongus Wulfen","5301213","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton praelongus","Potamogeton praelongus","Wulfen"
"HJO292","Carex exsiccata","Carex exsiccata L.H.Bailey","2726663","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex exsiccata","Carex exsiccata","L.H.Bailey"
"HJO294","Agrostis gigantea","Agrostis gigantea Roth","2706541","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Agrostis","Agrostis gigantea","Agrostis gigantea","Roth"
"HJO296","Spiraea douglassii","Spiraea douglasii Hook.","3027159","EDITED","96","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Spiraea","Spiraea douglasii","Spiraea douglasii","Hook."
"HJO297","Salix lasiandra","Salix lasiandra Benth.","6362957","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix","Salix lucida","Salix lasiandra","Benth."
"HJO298","Sparganium emersum","Sparganium emersum Rehmann","2702266","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Typhaceae","Sparganium","Sparganium emersum","Sparganium emersum","Rehmann"
"HJO3","Lolium perenne","Lolium perenne L.","2706241","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Lolium","Lolium perenne","Lolium perenne","L."
"HJO301","Myriopphyllum spicatum","Myriophyllum spicatum L.","5361760","EDITED","80","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum spicatum","Myriophyllum spicatum","L."
"HJO302","Rubus spectabilis","Rubus spectabilis Pursh","2993761","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus spectabilis","Rubus spectabilis","Pursh"
"HJO303","Lycopus uniflorus","Lycopus uniflorus Michx.","5341480","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Lycopus","Lycopus uniflorus","Lycopus uniflorus","Michx."
"HJO305","Symphyotricum subspicatum","Symphyotrichum subspicatum (Nees) G.L.Nesom","3151704","EDITED","85","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum subspicatum","Symphyotrichum subspicatum","(Nees) G.L.Nesom"
"HJO306","Carex lasiocarpa","Carex lasiocarpa Ehrh.","2728531","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex lasiocarpa","Carex lasiocarpa","Ehrh."
"HJO307","Scirpus acutus","Scirpus acutus Willd. ex Kunth, 1837","7660482","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Scirpus","Scirpus acutus","Scirpus acutus","Willd. ex Kunth, 1837"
"HJO308","Potamogeton robbinsii","Potamogeton robbinsii Oakes","5301182","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton robbinsii","Potamogeton robbinsii","Oakes"
"HJO309","Potamogeton amplifolius","Potamogeton amplifolius Tuck.","5301159","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton amplifolius","Potamogeton amplifolius","Tuck."
"HJO31","Bromus sterilis","Bromus sterilis L.","2703647","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","Bromus sterilis","Bromus sterilis","L."
"HJO311","Carex cusickii","Carex cusickii Mack.","2729757","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex cusickii","Carex cusickii","Mack."
"HJO312","Comarum palustre","Comarum palustre L.","3020532","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Comarum","Comarum palustre","Comarum palustre","L."
"HJO314","Drosera rotundifolia","Drosera rotundifolia L.","3191030","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Droseraceae","Drosera","Drosera rotundifolia","Drosera rotundifolia","L."
"HJO316","Nymphae odorata","Nymphaea odorata Sol. ex Aiton","2882412","EDITED","80","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea odorata","Nymphaea odorata","Sol. ex Aiton"
"HJO318","Elodea densa","Elodea densa (Planch.) Casp.","5329263","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","Elodea","Elodea densa","Elodea densa","(Planch.) Casp."
"HJO32","Daucus pusillus","Daucus pusillus Michx.","3034741","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Daucus","Daucus pusillus","Daucus pusillus","Michx."
"HJO320","Schoenoplectus acutus","Schoenoplectus acutus (Muhl. ex Bigelow) Á.Löve & D.Löve","2710926","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus acutus","Schoenoplectus acutus","(Muhl. ex Bigelow) Á.Löve & D.Löve"
"HJO321","Spiraea","Spiraea L.","3026392","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Spiraea",,"Spiraea","L."
"HJO322","Salix","Salix Kott, 2005","7704468","EDITED","99","ACCEPTED","GENUS","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polycitoridae","Salix",,"Salix",
"HJO323","Alnus","Alnus Mill.","2876099","EXACT","92","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Alnus",,"Alnus","Mill."
"HJO327","Agrostis scabra","Agrostis scabra Willd.","2706444","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Agrostis","Agrostis scabra","Agrostis scabra","Willd."
"HJO329","Sphagnum","Sphagnum L.","2668958","EXACT","94","ACCEPTED","GENUS","Plantae","Bryophyta","Sphagnopsida","Sphagnales","Sphagnaceae","Sphagnum",,"Sphagnum","L."
"HJO330","Carex interior","Carex interior L.H.Bailey","2728807","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex interior","Carex interior","L.H.Bailey"
"HJO331","Rhododendron groenlandicum","Rhododendron groenlandicum (Oeder) Kron & Judd","2882984","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron","Rhododendron groenlandicum","Rhododendron groenlandicum","(Oeder) Kron & Judd"
"HJO334","Spiraea douglasii","Spiraea douglasii Hook.","3027159","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Spiraea","Spiraea douglasii","Spiraea douglasii","Hook."
"HJO336","Viola palustris","Viola palustris L.","5331355","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola palustris","Viola palustris","L."
"HJO337","Dulichium arundinaceum","Dulichium arundinaceum (L.) Britton","5292775","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Dulichium","Dulichium arundinaceum","Dulichium arundinaceum","(L.) Britton"
