occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship
"179","Potamogeton robinsii","Potamogeton robbinsii Oakes","5301182","EDITED","96","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton robbinsii","Potamogeton robbinsii","Oakes"
"183","Salix","Salix Kott, 2005","7704468","EDITED","99","ACCEPTED","GENUS","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polycitoridae","Salix",,"Salix",
"184","Cornus","Cornus L.","3082226","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus",,"Cornus","L."
"185","Veronica arvensis","Veronica arvensis L.","3172048","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica arvensis","Veronica arvensis","L."
"187","Allium cernuum","Allium cernuum Roth","2856745","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium","Allium cernuum","Allium cernuum","Roth"
"188","Holcus lanatus","Holcus lanatus L.","2706164","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Holcus","Holcus lanatus","Holcus lanatus","L."
"189","Erythranthe guttata","Erythranthe guttata (DC.) G.L.Nesom","7346102","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Phrymaceae","Erythranthe","Erythranthe guttata","Erythranthe guttata","(DC.) G.L.Nesom"
"190","Juncus bufonius","Juncus bufonius L.","6413649","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus bufonius","Juncus bufonius","L."
"191","Plantago elongata","Plantago elongata Pursh","3189741","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago elongata","Plantago elongata","Pursh"
"192","Festuca rubra","Festuca rubra L.","2704922","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Festuca","Festuca rubra","Festuca rubra","L."
"194","Sedum oreganum","Sedum oreganum Nutt. ex Torr. & A.Gray","8955469","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum oreganum","Sedum oreganum","Nutt. ex Torr. & A.Gray"
"195","Montia parvifolia","Montia parvifolia (Moc. ex DC.) Greene","5384300","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Montia","Montia parvifolia","Montia parvifolia","(Moc. ex DC.) Greene"
"196","Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L."
"197","Fragaria virginiana","Fragaria virginiana Duchesne","7950792","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria virginiana","Fragaria virginiana","Duchesne"
"198","Opuntia fragilis","Opuntia fragilis (Nutt.) Haw.","5384113","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia fragilis","Opuntia fragilis","(Nutt.) Haw."
"199","Veronica scutellata","Veronica scutellata L.","3172072","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica scutellata","Veronica scutellata","L."
"200","Malus fusca","Malus fusca (Raf.) C.K.Schneid.","3001080","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Sinomalus","Sinomalus fusca","Malus fusca","(Raf.) C.K.Schneid."
"201","Grindellia","Grindelia Willd.","3146171","EDITED","74","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia",,"Grindelia",
"203","Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes"
"204","Senecio sylvaticus","Senecio sylvaticus L.","3107987","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio sylvaticus","Senecio sylvaticus","L."
"205","Toxicoscordion venenosum","Toxicoscordion venenosum (S.Watson) Rydb.","2741783","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","Toxicoscordion venenosum","(S.Watson) Rydb."
"206","Melica subulata","Melica subulata (Griseb.) Scribn.","2703098","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Melica","Melica subulata","Melica subulata","(Griseb.) Scribn."
"207","Berberis aquifolium","Berberis aquifolium Pursh","3033868","EXACT","97","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","Mahonia","Mahonia aquifolium","Berberis aquifolium","Pursh"
"208","Holodiscus discolor","Holodiscus discolor (Pursh) Maxim.","2987780","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Holodiscus","Holodiscus discolor","Holodiscus discolor","(Pursh) Maxim."
"213","Rosa nutkana","Rosa nutkana C.Presl","3011070","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rosa","Rosa nutkana","Rosa nutkana","C.Presl"
"214","Rosa gymnocarpa","Rosa gymnocarpa Nutt. ex Torr. & A.Gray","3003240","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rosa","Rosa gymnocarpa","Rosa gymnocarpa","Nutt. ex Torr. & A.Gray"
"215","Pinus contorta","Pinus contorta Douglas ex Loudon","5285750","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus contorta","Pinus contorta","Douglas ex Loudon"
"216","Ranunculus occidentalis","Ranunculus occidentalis Nutt.","3033353","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","Ranunculus occidentalis","Nutt."
"217","Sanicula crassicaulis","Sanicula crassicaulis Poepp. ex DC.","3034844","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula crassicaulis","Sanicula crassicaulis","Poepp. ex DC."
"218","Ambrosia chamissonis","Ambrosia chamissonis (Less.) Greene","3110718","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia","Ambrosia chamissonis","Ambrosia chamissonis","(Less.) Greene"
"220","Leymus mollis","Leymus mollis (Trin.) Pilg.","2706373","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Leymus","Leymus mollis","Leymus mollis","(Trin.) Pilg."
"221","Lathyrus japonicus","Lathyrus japonicus Willd.","5356714","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus japonicus","Lathyrus japonicus","Willd."
"223","Atriplex patula","Atriplex patula L.","3083728","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Atriplex","Atriplex patula","Atriplex patula","L."
"225","Danthonia","Danthonia DC.","2703248","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Danthonia",,"Danthonia","DC."
"227","Carex echinata","Carex echinata Murray","2726894","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex echinata","Carex echinata","Murray"
"228","Carex aurea","Carex aurea Nutt.","2729306","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex aurea","Carex aurea","Nutt."
"229","Poa trivialis","Poa trivialis L.","8300875","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Poa","Poa trivialis","Poa trivialis","L."
"230","Geranium robertianum","Geranium robertianum L.","2890668","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium robertianum","Geranium robertianum","L."
"231","Ranunculus uncinatus","Ranunculus uncinatus D.Don ex G.Don","3033395","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus uncinatus","Ranunculus uncinatus","D.Don ex G.Don"
"234","Carex deweyana","Carex deweyana Schwein.","2723801","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex deweyana","Carex deweyana","Schwein."
"235","Iris pseudacorus","Iris pseudacorus L.","5298231","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris pseudacorus","Iris pseudacorus","L."
"236","Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr."
"237","Torilis japonica","Torilis japonica (Houtt.) DC.","3034820","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","Torilis japonica","Torilis japonica","(Houtt.) DC."
"238","Osmorhiza berteroi","Osmorhiza berteroi DC.","3034148","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Osmorhiza","Osmorhiza berteroi","Osmorhiza berteroi","DC."
"239","Stellaria media","Stellaria media (L.) Vill.","5384604","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media","Stellaria media","(L.) Vill."
"240","Nemophila parviflora","Nemophila parviflora Douglas ex Benth.","2928037","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","Nemophila","Nemophila parviflora","Nemophila parviflora","Douglas ex Benth."
"242","Claytonia perfoliata","Claytonia perfoliata Donn.","7736011","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata","Claytonia perfoliata","Donn."
"244","Montia fontana","Montia fontana L.","9004024","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Montia","Montia fontana","Montia fontana","L."
"245","Micranthes integrifolia","Micranthes integrifolia (Hook.) Small","5567654","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","Micranthes integrifolia","(Hook.) Small"
"246","Micranthes rufidula","Micranthes rufidula Small","5567585","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes rufidula","Micranthes rufidula","Small"
"247","Geranium molle","Geranium molle L.","2891488","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium molle","Geranium molle","L."
"251","Lithophragma parviflorum","Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A.Gray","8408864","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Lithophragma","Lithophragma parviflorum","Lithophragma parviflorum","(Hook.) Nutt. ex Torr. & A.Gray"
"257","Camassia leichtlinii","Camassia leichtlinii (Baker) S.Watson","2769069","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia leichtlinii","Camassia leichtlinii","(Baker) S.Watson"
"258","Allium","Allium L.","9624496","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium",,"Allium","L."
"259","Symphoricarpos albus","Symphoricarpos albus (L.) K.Koch","8012439","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos albus","Symphoricarpos albus","(L.) K.Koch"
"260","Clinopodium douglasii","Clinopodium douglasii (Benth.) Kuntze","2926908","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Micromeria","Micromeria douglasii","Clinopodium douglasii","(Benth.) Kuntze"
"261","Selaginella wallacei","Selaginella wallacei Hieron.","2688237","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Lycopodiopsida","Selaginellales","Selaginellaceae","Selaginella","Selaginella wallacei","Selaginella wallacei","Hieron."
"262","Racomitrium heterostichum","Racomitrium heterostichum Bridel, 1819","2674275","EXACT","99","ACCEPTED","SPECIES","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Racomitrium","Racomitrium heterostichum","Racomitrium heterostichum","Bridel, 1819"
"263","Brachythecium","Brachythecium Schimp.","9479232","EXACT","94","ACCEPTED","GENUS","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium",,"Brachythecium","Schimp."
"264","Umbilicaria","Umbilicaria Hoffman, 1789","2600611","EXACT","92","ACCEPTED","GENUS","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Umbilicaria",,"Umbilicaria","Hoffman, 1789"
"265","Mimulus","Mimulus L.","6008574","EXACT","92","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",,"Mimulus","L."
"266","Collinsia","Collinsia Nutt.","3171755","EDITED","99","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia",,"Collinsia",
"267","Collinsia parviflora","Collinsia parviflora Douglas ex Lindl.","5414960","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia","Collinsia parviflora","Collinsia parviflora","Douglas ex Lindl."
"268","Trifolium","Trifolium Tourn. ex L.","2973363","EDITED","99","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium",,"Trifolium",
"269","Bromus","Bromus L.","2703642","EXACT","92","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus",,"Bromus","L."
"270","Aira praecox","Aira praecox L.","5289582","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Aira","Aira praecox","Aira praecox","L."
"272","Madia gracilis","Madia gracilis (Sm.) D.D.Keck & J.C.Clausen ex Applegate","8222011","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Madia","Madia gracilis","Madia gracilis","(Sm.) D.D.Keck & J.C.Clausen ex Applegate"
"276","Alchemilla arvensis","Rosaceae","5015","EDITED","97","ACCEPTED","FAMILY","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae",,,"Rosaceae",
"277","Racomitrium canenscens","Racomitrium canescens Bridel, 1819","2674333","EDITED","95","ACCEPTED","SPECIES","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Racomitrium","Racomitrium canescens","Racomitrium canescens","Bridel, 1819"
"278","Erodium cicutarium","Erodium cicutarium (L.) L'Hér.","9485490","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","Erodium cicutarium","Erodium cicutarium","(L.) L'Hér."
"281","Bryum","Bryum Hedw.","2676502","EXACT","94","ACCEPTED","GENUS","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum",,"Bryum","Hedw."
"282","Collinsia grandiflora","Collinsia grandiflora Douglas ex Lindl.","5414948","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia","Collinsia grandiflora","Collinsia grandiflora","Douglas ex Lindl."
"283","Erythranthe alsinoides","Erythranthe alsinoides (Douglas ex Benth.) G.L.Nesom & N.S.Fraga","7346094","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Phrymaceae","Erythranthe","Erythranthe alsinoides","Erythranthe alsinoides","(Douglas ex Benth.) G.L.Nesom & N.S.Fraga"
"284","Cardamine oligosperma","Cardamine oligosperma Nutt.","3046228","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine oligosperma","Cardamine oligosperma","Nutt."
"286","Sedum lanceolatum","Sedum lanceolatum Torr.","5362021","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum lanceolatum","Sedum lanceolatum","Torr."
"291","Aphyllon purpureum","Aphyllon purpureum (A.Heller) Holub","3738656","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon","Aphyllon uniflorum","Aphyllon purpureum","(A.Heller) Holub"
"292","Sinapis arvensis","Sinapis arvensis L.","3047598","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis arvensis","Sinapis arvensis","L."
"293","Pentagramma triangularis","Pentagramma triangularis (Kaulf.) Yatsk., Windham & Wollenw.","5275443","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pentagramma","Pentagramma triangularis","Pentagramma triangularis","(Kaulf.) Yatsk., Windham & Wollenw."
"294","Delphinium menziesii","Delphinium menziesii DC.","3033775","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium","Delphinium menziesii","Delphinium menziesii","DC."
"295","Agoseris grandiflora","Agoseris grandiflora (Nutt.) Greene","3092909","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Agoseris","Agoseris grandiflora","Agoseris grandiflora","(Nutt.) Greene"
"296","Plectritis congesta","Plectritis congesta (Lindl.) DC.","2888738","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Valeriana","Valeriana congesta","Plectritis congesta","(Lindl.) DC."
"297","Rumex","Rumex L.","2888942","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex",,"Rumex","L."
